ClienteID,Region,Sucursal,Canal,Producto,Fecha_Desembolso,Ingreso_Mensual_Gs,Score_Crediticio,Monto_Gs,TNA_%,Pagos_Por_Anio,Mora,Mora_Dias,Meses_Recuperacion
CLI-009021,Caazapá,Villarrica,Aliado,PyME,2022-06-03,7515868,597,101869772,23.05,12,0,0,39
CLI-009022,Amambay,Encarnación,App,Tarjeta,2025-07-17,16708499,567,1000000,39.44,12,1,210,0
CLI-009023,Alto Paraná,Pilar,App,Tarjeta,2022-01-09,4734384,517,1363700,33.12,12,1,330,0
CLI-009024,San Pedro,Caazapá,Online,Tarjeta,2024-06-21,3305298,825,2351102,32.59,12,0,0,45
CLI-009025,Cordillera,Pilar,Online,Educativo,2025-05-08,5636868,703,4000000,11.53,6,0,0,55
CLI-009026,Caazapá,Encarnación,Online,Educativo,2024-06-20,12037899,654,4000000,19.57,6,0,0,31
CLI-009027,Cordillera,Asunción Centro,App,Vehicular,2025-06-19,5261767,661,12416649,13.83,12,0,0,21
CLI-009028,Concepción,Filadelfia,Aliado,Vehicular,2025-06-30,7612092,821,18222467,24.95,4,0,0,22
CLI-009029,Boquerón,Pedro Juan Caballero,Online,Consumo,2023-05-11,7503971,576,2341442,26.48,6,0,0,56
CLI-009030,Itapúa,Caazapá,App,Consumo,2024-05-10,4859068,686,6768068,23.87,12,0,0,46
CLI-009031,Canindeyú,Encarnación,Sucursal,PyME,2023-04-20,4674057,577,25438904,31.58,6,0,0,42
CLI-009032,Itapúa,Caazapá,App,Tarjeta,2023-06-08,5658451,511,1000000,34.92,12,1,240,0
CLI-009033,Caazapá,Pedro Juan Caballero,Sucursal,Consumo,2025-06-08,7394500,657,5764951,29.49,6,0,0,14
CLI-009034,Canindeyú,Filadelfia,Online,Vivienda,2022-09-12,4062540,582,30000000,16.29,4,0,0,25
CLI-009035,Canindeyú,Villarrica,Online,Vivienda,2022-04-18,8631900,652,85052950,11.7,4,0,0,44
CLI-009036,Paraguarí,Concepción,App,Educativo,2022-01-28,5663531,727,4351864,11.99,6,0,0,11
CLI-009037,Concepción,Salto del Guairá,Aliado,Vivienda,2023-10-12,2854567,653,46768980,9.77,4,0,0,27
CLI-009038,Canindeyú,Filadelfia,Sucursal,Vehicular,2023-01-11,5401296,603,132756725,15.02,4,0,0,33
CLI-009039,Guairá,San Juan Bautista,Aliado,Vivienda,2022-02-18,6209946,667,30000000,17.53,6,0,0,7
CLI-009040,Presidente Hayes,Fuerte Olimpo,Sucursal,PyME,2023-09-16,2468398,622,20000000,23.98,4,0,0,30
CLI-009041,Caaguazú,Villa Hayes,App,Educativo,2025-02-06,2845031,690,6921436,17.79,6,0,0,19
CLI-009042,Misiones,Coronel Oviedo,Aliado,Tarjeta,2024-12-03,4975918,618,1770457,45.04,12,0,0,21
CLI-009043,Alto Paraguay,Villarrica,Sucursal,Vivienda,2024-03-20,1800000,707,36829602,13.85,6,1,210,0
CLI-009044,Asunción,Fuerte Olimpo,Aliado,Vehicular,2024-11-10,14071014,709,34643218,22.64,12,0,0,25
CLI-009045,Cordillera,Concepción,Sucursal,Consumo,2022-06-05,7523921,487,17339635,35.36,12,0,0,18
CLI-009046,Central,Coronel Oviedo,App,Consumo,2024-04-17,6731993,616,6829432,23.78,6,0,0,40
CLI-009047,Alto Paraná,Encarnación,Online,Educativo,2022-11-18,4581989,524,4003687,10.8,6,1,30,0
CLI-009048,Ñeembucú,Villa Hayes,Sucursal,Vivienda,2022-04-01,3990333,501,32215290,9.28,4,1,150,0
CLI-009049,Caaguazú,Concepción,Online,Consumo,2023-11-20,10795262,639,6022337,32.03,12,0,0,32
CLI-009050,Ñeembucú,Asunción San Lorenzo,Online,PyME,2022-06-28,8559382,498,76999516,22.7,12,1,270,0
CLI-009051,Concepción,Salto del Guairá,Sucursal,Consumo,2024-03-19,5022754,673,30890060,21.28,4,0,0,40
CLI-009052,Ñeembucú,Ciudad del Este,App,Tarjeta,2024-06-08,2581580,645,1000000,36.95,12,0,0,6
CLI-009053,Presidente Hayes,San Pedro del Ycuamandiyú,Online,PyME,2024-03-05,3779200,807,20000000,31.83,4,0,0,15
CLI-009054,Central,Villa Hayes,Sucursal,Consumo,2022-08-31,4506550,495,6501937,20.84,4,1,120,0
CLI-009055,San Pedro,Coronel Oviedo,Aliado,Tarjeta,2024-05-28,3998437,539,1241099,34.1,12,0,0,49
CLI-009056,Cordillera,Coronel Oviedo,App,PyME,2025-03-25,15776873,711,69141164,27.77,12,0,0,44
CLI-009057,Central,San Pedro del Ycuamandiyú,Aliado,Tarjeta,2025-01-28,13638251,693,1032268,47.05,12,0,0,10
CLI-009058,Central,Pedro Juan Caballero,Online,Educativo,2024-03-30,4703569,579,6106799,18.1,6,0,0,58
CLI-009059,Cordillera,Asunción Centro,Aliado,Vivienda,2024-06-22,10835608,694,30000000,14.99,4,0,0,50
CLI-009060,Cordillera,Encarnación,Online,Tarjeta,2025-06-18,2092745,640,1458657,49.62,12,1,270,0
CLI-009061,Amambay,San Juan Bautista,Sucursal,Tarjeta,2023-03-21,6576507,618,2332374,39.78,12,0,0,26
CLI-009062,Concepción,Caacupé,Sucursal,Educativo,2024-03-29,20064800,570,4170116,13.05,6,0,0,54
CLI-009063,Caaguazú,Fuerte Olimpo,Aliado,Tarjeta,2025-01-26,3437089,720,1221434,36.58,12,1,150,0
CLI-009064,Presidente Hayes,Ciudad del Este,App,Educativo,2023-02-19,6600288,792,10070000,12.73,12,0,0,47
CLI-009065,San Pedro,Fuerte Olimpo,Aliado,PyME,2023-04-11,9105015,639,31166007,14.47,6,0,0,55
CLI-009066,Asunción,San Pedro del Ycuamandiyú,Aliado,Tarjeta,2022-07-13,2436480,505,4506210,32.05,12,1,240,0
CLI-009067,Guairá,Villa Hayes,App,PyME,2022-05-05,4834306,608,20000000,15.18,12,0,0,26
CLI-009068,Caaguazú,Asunción Centro,Aliado,Consumo,2025-02-19,5522081,667,13169778,38.47,12,0,0,57
CLI-009069,Asunción,Ciudad del Este,Online,PyME,2025-09-03,1800000,678,20000000,31.36,4,0,0,38
CLI-009070,Guairá,Caacupé,App,Consumo,2025-01-23,1937957,637,13492720,26.67,6,1,270,0
CLI-009071,Concepción,Villa Hayes,Sucursal,PyME,2025-08-01,3173139,671,24096163,29.27,6,1,270,0
CLI-009072,Paraguarí,Asunción San Lorenzo,Sucursal,Vivienda,2025-08-27,2684241,696,30000000,14.49,4,0,0,19
CLI-009073,Asunción,Asunción Centro,Sucursal,Educativo,2024-08-05,8716728,668,8028385,15.01,12,0,0,56
CLI-009074,Canindeyú,Concepción,Online,Educativo,2025-05-24,2074317,610,4000000,15.78,12,0,0,37
CLI-009075,Canindeyú,Villarrica,Aliado,Educativo,2025-07-01,4984005,568,4000000,19.59,12,1,330,0
CLI-009076,Caaguazú,Coronel Oviedo,Online,Educativo,2023-09-07,1800000,580,5794004,15.5,6,0,0,55
CLI-009077,Boquerón,San Juan Bautista,Sucursal,Tarjeta,2025-01-12,14174616,652,1334685,38.12,12,1,330,0
CLI-009078,Misiones,Caacupé,Online,PyME,2023-11-07,9268615,721,20000000,16.32,4,0,0,21
CLI-009079,Alto Paraguay,Caazapá,App,Consumo,2022-05-21,5752383,711,16452237,21.83,12,0,0,30
CLI-009080,Caazapá,Villarrica,App,Tarjeta,2025-05-06,3949700,611,4284780,44.04,12,1,120,0
CLI-009081,Caazapá,Caacupé,App,PyME,2023-11-19,4848796,718,20000000,24.88,12,0,0,53
CLI-009082,Caaguazú,Villarrica,Online,Vehicular,2024-02-28,11010312,534,10000000,14.7,12,0,0,9
CLI-009083,Caazapá,Encarnación,Aliado,Tarjeta,2024-07-15,3332402,583,1080497,46.38,12,1,330,0
CLI-009084,Alto Paraguay,Fuerte Olimpo,App,Vivienda,2022-06-07,3555786,540,30000000,13.99,6,1,60,0
CLI-009085,Caazapá,Asunción San Lorenzo,Sucursal,Tarjeta,2025-07-31,5170040,412,1000000,44.72,12,1,90,0
CLI-009086,Misiones,Salto del Guairá,App,Tarjeta,2024-08-22,19354580,611,1000000,43.76,12,0,0,40
CLI-009087,Guairá,Encarnación,Aliado,PyME,2023-07-20,2595354,724,23569879,22.54,6,0,0,11
CLI-009088,Asunción,Pedro Juan Caballero,Sucursal,Vivienda,2023-06-27,13014852,639,91483508,9.2,12,0,0,52
CLI-009089,Ñeembucú,Caazapá,Aliado,Vehicular,2022-07-19,3367024,571,12864617,25.1,4,1,360,0
CLI-009090,Caaguazú,Encarnación,Sucursal,Tarjeta,2022-04-13,4150316,659,1522087,46.57,12,1,30,0
CLI-009091,Guairá,Villarrica,Sucursal,Educativo,2025-08-15,6866751,585,10637878,10.18,12,1,150,0
CLI-009092,Itapúa,Concepción,Sucursal,Consumo,2023-08-14,8051476,702,5357553,17.77,4,0,0,7
CLI-009093,Caazapá,Villa Hayes,Sucursal,Educativo,2024-09-13,6085849,668,4131039,19.33,12,1,330,0
CLI-009094,Alto Paraná,Asunción Luque,Sucursal,Educativo,2022-09-06,2221712,719,4052940,21.86,12,0,0,49
CLI-009095,Cordillera,Salto del Guairá,App,Educativo,2025-07-06,21701721,452,9159298,12.8,12,1,300,0
CLI-009096,Caaguazú,Caazapá,Sucursal,Consumo,2024-08-25,5191852,622,3753837,36.8,6,1,180,0
CLI-009097,Canindeyú,Coronel Oviedo,App,Vehicular,2023-05-27,3614172,539,28753794,16.89,12,0,0,37
CLI-009098,Alto Paraguay,Filadelfia,Aliado,Consumo,2025-02-12,10162119,704,5081966,32.6,6,0,0,9
CLI-009099,Cordillera,San Juan Bautista,Online,Vehicular,2025-08-19,9979896,619,63288419,15.88,12,1,60,0
CLI-009100,Presidente Hayes,Filadelfia,Aliado,Tarjeta,2024-05-04,8731476,676,5671592,37.83,12,0,0,15
CLI-009101,Paraguarí,Villa Hayes,Sucursal,Consumo,2023-01-31,1800000,703,2571347,31.89,6,1,330,0
CLI-009102,Paraguarí,Filadelfia,Sucursal,Consumo,2022-05-29,2413198,621,18009061,34.18,4,0,0,50
CLI-009103,Alto Paraguay,Concepción,Online,PyME,2024-11-20,10705271,505,53137984,22.02,12,0,0,26
CLI-009104,Ñeembucú,Encarnación,Sucursal,PyME,2024-07-14,9204597,588,20000000,24.03,6,1,60,0
CLI-009105,Alto Paraná,Ciudad del Este,Aliado,Consumo,2022-04-12,5209751,575,4785116,16.1,4,1,330,0
CLI-009106,Caazapá,Villarrica,Online,Vehicular,2024-01-25,3960362,555,10000000,19.6,4,1,120,0
CLI-009107,Boquerón,Asunción Centro,App,PyME,2025-08-08,5479004,782,20000000,27.03,12,0,0,27
CLI-009108,Boquerón,Villarrica,Online,Educativo,2023-05-17,3100484,549,15024859,18.51,12,1,270,0
CLI-009109,Itapúa,Caacupé,Online,Educativo,2025-08-01,12811762,622,4000000,17.09,6,0,0,60
CLI-009110,Itapúa,Caacupé,Online,Consumo,2024-04-17,9462480,654,20928689,39.86,6,0,0,25
CLI-009111,Paraguarí,Caazapá,Sucursal,Tarjeta,2022-05-02,6511259,770,10885011,42.87,12,0,0,55
CLI-009112,Itapúa,Concepción,App,Consumo,2024-04-27,9697855,644,12063561,28.99,6,0,0,34
CLI-009113,Ñeembucú,Coronel Oviedo,Online,PyME,2023-08-14,9216005,407,24347500,24.75,6,1,210,0
CLI-009114,Amambay,Asunción Centro,Sucursal,PyME,2022-06-18,4007742,560,20521211,22.6,4,1,120,0
CLI-009115,Alto Paraná,San Pedro del Ycuamandiyú,Sucursal,Vivienda,2024-12-26,16497639,624,75441997,13.02,4,0,0,17
CLI-009116,Boquerón,Coronel Oviedo,App,PyME,2022-07-23,6092657,749,20000000,23.15,12,0,0,27
CLI-009117,San Pedro,Coronel Oviedo,Sucursal,Consumo,2025-07-03,5609179,659,17876582,39.22,4,1,90,0
CLI-009118,Presidente Hayes,Filadelfia,Sucursal,Consumo,2024-05-26,16236926,647,4971012,19.47,4,0,0,20
CLI-009119,Paraguarí,Villarrica,App,Tarjeta,2024-07-24,26601632,436,1000000,46.74,12,0,0,22
CLI-009120,Cordillera,Encarnación,Aliado,Vehicular,2025-02-07,5196970,549,44618471,18.37,4,0,0,57
CLI-009121,Central,Coronel Oviedo,Aliado,Educativo,2023-06-23,12868075,514,7174764,14.51,12,0,0,44
CLI-009122,Boquerón,Filadelfia,Aliado,Tarjeta,2025-03-26,1800000,540,6082644,49.13,12,0,0,30
CLI-009123,Itapúa,Pilar,Sucursal,Vehicular,2022-06-19,11287857,570,29887258,25.31,4,0,0,59
CLI-009124,Ñeembucú,Pilar,Aliado,Vehicular,2025-08-15,3666653,639,30876567,17.53,12,0,0,57
CLI-009125,Alto Paraná,Ciudad del Este,Online,Tarjeta,2023-09-15,10763534,581,1000000,49.62,12,1,150,0
CLI-009126,San Pedro,Filadelfia,Aliado,PyME,2024-05-03,6216059,674,20000000,22.9,4,0,0,22
CLI-009127,Caaguazú,Pedro Juan Caballero,Online,Consumo,2023-12-15,8667966,635,2000000,17.03,6,0,0,35
CLI-009128,Ñeembucú,Villarrica,Online,PyME,2024-11-18,9195005,668,44713099,29.44,6,0,0,54
CLI-009129,Caazapá,Coronel Oviedo,Sucursal,Consumo,2022-12-04,4231198,558,6357406,39.25,12,0,0,54
CLI-009130,Misiones,Fuerte Olimpo,App,Consumo,2022-07-02,2008436,707,11068015,21.55,12,0,0,7
CLI-009131,Paraguarí,Caacupé,Sucursal,Educativo,2024-12-31,13144819,661,7037108,11.66,12,0,0,45
CLI-009132,Caazapá,Caacupé,App,Tarjeta,2023-11-02,13287079,570,1769656,35.47,12,1,180,0
CLI-009133,Alto Paraná,Caacupé,Online,Vehicular,2025-03-21,2131981,722,16485870,12.47,4,1,120,0
CLI-009134,Canindeyú,Asunción Centro,Aliado,Vehicular,2022-06-18,5575562,617,10000000,13.45,4,0,0,30
CLI-009135,Cordillera,Coronel Oviedo,App,Vehicular,2022-11-14,2372601,611,10000000,22.66,6,0,0,43
CLI-009136,Misiones,Villa Hayes,Aliado,PyME,2025-03-21,4083806,698,25101685,29.48,6,1,240,0
CLI-009137,Guairá,Filadelfia,Aliado,Vivienda,2022-06-15,3636406,526,53652757,10.44,6,0,0,54
CLI-009138,Amambay,Fuerte Olimpo,Aliado,Tarjeta,2025-02-03,4871178,730,1000000,36.49,12,0,0,46
CLI-009139,Alto Paraná,Villa Hayes,Online,Tarjeta,2024-01-18,2862605,578,3551395,47.95,12,0,0,32
CLI-009140,Alto Paraná,Coronel Oviedo,App,Educativo,2025-07-27,5095655,650,9555178,12.35,12,0,0,59
CLI-009141,Concepción,Filadelfia,App,Educativo,2023-12-01,15055677,687,8071628,13.62,6,0,0,31
CLI-009142,Alto Paraguay,San Pedro del Ycuamandiyú,Sucursal,Consumo,2023-11-04,5096484,545,11241563,21.87,4,1,330,0
CLI-009143,Canindeyú,San Juan Bautista,Aliado,Vivienda,2023-09-01,2992504,481,46790987,15.68,4,0,0,24
CLI-009144,Amambay,Asunción Centro,Online,Consumo,2022-06-16,6244519,625,15134119,23.77,6,1,270,0
CLI-009145,Asunción,Asunción Centro,App,Vehicular,2023-08-29,6063790,680,10000000,19.59,4,1,330,0
CLI-009146,Caaguazú,Asunción Centro,Online,Vehicular,2025-06-29,4278129,709,10000000,25.98,12,0,0,53
CLI-009147,Alto Paraná,Villa Hayes,Online,Vehicular,2023-01-27,4230681,650,14295007,23.38,4,0,0,19
CLI-009148,San Pedro,San Juan Bautista,App,Consumo,2023-12-30,4889177,719,10083251,34.76,4,1,60,0
CLI-009149,Boquerón,Encarnación,Sucursal,Educativo,2023-03-16,7069358,447,4000000,12.58,12,1,270,0
CLI-009150,Boquerón,San Juan Bautista,Aliado,PyME,2024-03-09,4342239,762,20000000,18.27,6,1,240,0
CLI-009151,Misiones,Asunción Centro,Aliado,Vivienda,2022-05-05,5014509,570,35063698,11.31,12,0,0,54
CLI-009152,Canindeyú,Fuerte Olimpo,App,Vivienda,2024-08-07,3674839,688,30000000,9.63,6,1,300,0
CLI-009153,Itapúa,Pedro Juan Caballero,App,Vivienda,2024-07-08,3428905,600,30000000,10.52,12,0,0,24
CLI-009154,Alto Paraná,Asunción Luque,App,PyME,2022-02-27,1800000,788,20000000,20.53,4,0,0,7
CLI-009155,Caaguazú,Villa Hayes,Online,Tarjeta,2025-04-10,22452433,587,2714917,47.44,12,0,0,57
CLI-009156,Alto Paraguay,Villarrica,Online,Tarjeta,2022-09-20,5970351,450,4443911,49.63,12,0,0,15
CLI-009157,Concepción,Encarnación,Sucursal,Tarjeta,2023-04-10,3699525,621,1000000,36.95,12,0,0,11
CLI-009158,San Pedro,Salto del Guairá,App,Vivienda,2024-04-04,3764716,569,64686344,13.84,4,0,0,23
CLI-009159,Caaguazú,Asunción Luque,App,Vivienda,2023-10-05,4032027,631,32685225,9.08,6,0,0,36
CLI-009160,Caaguazú,Encarnación,Aliado,Vehicular,2022-10-05,7075586,544,39076593,14.65,4,0,0,58
CLI-009161,Itapúa,Encarnación,App,Tarjeta,2025-03-13,5184903,600,2902421,48.59,12,0,0,49
CLI-009162,Guairá,Asunción Luque,Sucursal,Tarjeta,2024-11-08,13956263,714,1934627,46.5,12,0,0,5
CLI-009163,Alto Paraná,Fuerte Olimpo,App,Educativo,2023-04-01,8063136,636,11132927,20.33,12,1,60,0
CLI-009164,Asunción,Filadelfia,Aliado,Vehicular,2022-05-20,5590011,581,19569132,21.97,6,0,0,19
CLI-009165,Alto Paraná,Salto del Guairá,Sucursal,Vehicular,2023-08-02,1940142,763,60104256,25.04,12,1,150,0
CLI-009166,Cordillera,Ciudad del Este,App,PyME,2023-09-01,5324358,504,20000000,21.3,12,0,0,38
CLI-009167,Alto Paraguay,Caazapá,Sucursal,Vivienda,2022-04-17,11344321,502,30000000,15.77,4,1,150,0
CLI-009168,Asunción,Caazapá,Online,Consumo,2023-03-16,1800000,546,20852832,39.51,12,1,210,0
CLI-009169,Ñeembucú,Caazapá,Sucursal,Educativo,2024-08-01,17086069,649,4260686,15.46,12,0,0,55
CLI-009170,Concepción,Caacupé,App,Tarjeta,2025-01-13,4198037,567,1000000,43.89,12,0,0,19
CLI-009171,Asunción,Pilar,Aliado,Vehicular,2024-12-08,10726234,617,10961875,19.36,12,0,0,13
CLI-009172,Misiones,Asunción San Lorenzo,Aliado,PyME,2022-06-10,5865926,725,20000000,24.94,4,1,90,0
CLI-009173,Amambay,San Pedro del Ycuamandiyú,Sucursal,Vivienda,2023-07-23,1800000,676,30000000,11.22,12,0,0,11
CLI-009174,Itapúa,Concepción,Online,Tarjeta,2024-11-18,5750688,438,1000000,41.04,12,1,300,0
CLI-009175,Cordillera,Salto del Guairá,Sucursal,Educativo,2025-06-25,4190198,660,11820521,17.68,6,0,0,46
CLI-009176,Alto Paraguay,Fuerte Olimpo,App,Consumo,2023-05-05,5663509,613,10117804,31.67,6,0,0,9
CLI-009177,Presidente Hayes,Concepción,Online,Vivienda,2023-08-26,6379511,546,30000000,12.87,6,0,0,22
CLI-009178,Guairá,Salto del Guairá,Sucursal,Consumo,2024-04-20,1800000,530,5058139,19.17,12,0,0,25
CLI-009179,Guairá,San Juan Bautista,Aliado,Consumo,2024-12-01,3080399,526,14174753,16.03,6,1,150,0
CLI-009180,Central,Salto del Guairá,Sucursal,Vivienda,2022-11-22,4435272,714,30000000,16.14,12,0,0,21
CLI-009181,Cordillera,Asunción Centro,Online,Tarjeta,2022-02-06,7505113,496,1000000,38.0,12,0,0,35
CLI-009182,Central,Salto del Guairá,Aliado,Consumo,2022-10-13,4347278,652,26136617,34.22,4,0,0,19
CLI-009183,Caazapá,Villarrica,Online,Vehicular,2024-07-16,3205321,715,10000000,22.35,4,0,0,43
CLI-009184,Itapúa,Salto del Guairá,Sucursal,Educativo,2024-08-08,6063757,663,14210602,13.13,12,0,0,25
CLI-009185,Asunción,Asunción Luque,Aliado,Tarjeta,2023-06-05,7936132,608,1533072,47.65,12,0,0,48
CLI-009186,Concepción,Villarrica,Online,Vivienda,2024-10-05,2098135,584,32055043,14.93,12,1,300,0
CLI-009187,Guairá,Asunción Luque,App,Consumo,2025-01-16,4041379,505,27357376,17.58,6,0,0,27
CLI-009188,Boquerón,Asunción Centro,Aliado,PyME,2022-06-05,5143730,526,26290803,16.76,6,0,0,56
CLI-009189,Ñeembucú,Villarrica,App,PyME,2022-10-13,20776628,693,20000000,31.7,6,0,0,19
CLI-009190,Asunción,Villarrica,Online,PyME,2024-03-10,3533650,467,84856904,17.68,4,0,0,56
CLI-009191,Canindeyú,Coronel Oviedo,Aliado,Vehicular,2022-04-27,11842466,567,13676929,25.93,6,0,0,7
CLI-009192,Boquerón,San Pedro del Ycuamandiyú,Aliado,Consumo,2023-05-25,2485850,505,3718466,19.24,4,0,0,25
CLI-009193,Asunción,Asunción San Lorenzo,Aliado,Educativo,2022-02-09,4501433,612,9984117,21.54,12,1,90,0
CLI-009194,Boquerón,Coronel Oviedo,Sucursal,PyME,2025-09-06,6928222,664,20000000,31.56,12,1,360,0
CLI-009195,Boquerón,Fuerte Olimpo,Sucursal,Vivienda,2024-10-31,4929847,696,216667350,17.74,4,0,0,22
CLI-009196,Concepción,Asunción Luque,Online,Tarjeta,2025-04-03,4631622,542,1470229,40.78,12,0,0,36
CLI-009197,Alto Paraná,Filadelfia,App,Vivienda,2024-03-07,1800000,565,59461921,15.11,12,1,330,0
CLI-009198,Itapúa,Caacupé,App,Consumo,2025-07-25,2806058,724,9489429,21.51,6,0,0,49
CLI-009199,Misiones,Pilar,App,Consumo,2022-08-25,3697016,562,21044272,36.72,6,0,0,61
CLI-009200,Ñeembucú,San Juan Bautista,Aliado,Vivienda,2024-10-10,4471883,575,30000000,13.73,4,1,270,0
CLI-009201,Asunción,Concepción,Sucursal,Vehicular,2023-03-31,10530351,735,18497911,25.1,6,0,0,14
CLI-009202,Alto Paraná,Encarnación,Aliado,PyME,2023-03-31,2868972,514,20000000,29.68,12,1,330,0
CLI-009203,Guairá,Fuerte Olimpo,Aliado,Educativo,2023-03-30,1998420,469,4379022,18.4,12,1,180,0
CLI-009204,San Pedro,Asunción Centro,Aliado,Vehicular,2024-07-28,10633447,735,10000000,14.76,4,0,0,16
CLI-009205,Paraguarí,San Juan Bautista,Aliado,Vivienda,2024-08-09,6653532,486,43758091,16.84,12,0,0,58
CLI-009206,Cordillera,Concepción,Online,Consumo,2024-06-13,7235793,572,6764834,36.24,12,1,90,0
CLI-009207,Ñeembucú,Filadelfia,App,Vivienda,2023-08-15,7989287,782,38991787,10.15,4,0,0,42
CLI-009208,Ñeembucú,Caazapá,Aliado,Vehicular,2024-06-15,3984924,834,12159251,15.08,6,1,120,0
CLI-009209,Presidente Hayes,Coronel Oviedo,Aliado,Vehicular,2023-08-16,10094907,556,10000000,17.96,6,0,0,50
CLI-009210,San Pedro,Encarnación,Sucursal,Tarjeta,2022-09-10,3795468,525,1707421,48.42,12,1,330,0
CLI-009211,Guairá,Salto del Guairá,Aliado,Consumo,2023-07-23,4415145,732,5908951,39.81,12,0,0,34
CLI-009212,Alto Paraná,Ciudad del Este,Online,Tarjeta,2023-06-04,3490300,701,6767427,42.66,12,0,0,22
CLI-009213,Concepción,Villarrica,App,Tarjeta,2022-02-20,10928360,789,1000000,30.41,12,0,0,58
CLI-009214,Misiones,Villa Hayes,App,Vehicular,2023-12-11,2317287,552,10315406,22.48,12,0,0,8
CLI-009215,Presidente Hayes,Asunción Centro,App,Vehicular,2025-02-26,4002899,768,20283013,25.39,12,0,0,5
CLI-009216,San Pedro,Salto del Guairá,Aliado,Vehicular,2023-12-18,4211933,743,24848851,19.19,4,0,0,17
CLI-009217,Itapúa,Coronel Oviedo,Sucursal,Vehicular,2023-01-13,8448146,721,14974521,18.53,6,1,150,0
CLI-009218,Asunción,Fuerte Olimpo,App,Vivienda,2024-06-14,2495024,482,30000000,11.38,12,0,0,55
CLI-009219,Concepción,Coronel Oviedo,Sucursal,Vehicular,2023-09-12,3856508,691,22258939,25.71,6,1,60,0
CLI-009220,Misiones,Concepción,Sucursal,PyME,2022-01-16,2096206,764,50399054,28.52,4,0,0,43
CLI-009221,Presidente Hayes,San Juan Bautista,Aliado,Educativo,2022-05-23,2357572,729,19071694,11.14,12,1,60,0
CLI-009222,Guairá,Encarnación,Sucursal,Tarjeta,2024-07-23,5291312,661,1000000,49.54,12,0,0,13
CLI-009223,Alto Paraná,San Pedro del Ycuamandiyú,Online,Vehicular,2023-11-26,4251849,782,42827756,24.72,6,0,0,57
CLI-009224,Asunción,Filadelfia,App,Vivienda,2022-09-11,4138662,677,30000000,14.46,12,0,0,20
CLI-009225,Amambay,Caacupé,App,Vehicular,2023-08-22,13116622,783,18858575,25.81,4,0,0,39
CLI-009226,Caaguazú,Pedro Juan Caballero,Aliado,Vivienda,2023-08-09,9909431,755,43531443,11.67,6,0,0,52
CLI-009227,Amambay,Salto del Guairá,App,Vivienda,2023-01-11,2258146,602,30000000,15.99,4,0,0,31
CLI-009228,Asunción,Coronel Oviedo,App,Tarjeta,2025-01-24,10306723,768,1000000,37.03,12,0,0,58
CLI-009229,Amambay,Fuerte Olimpo,Online,Consumo,2025-05-11,3549978,850,12752953,35.76,12,1,240,0
CLI-009230,Ñeembucú,Caacupé,Sucursal,Vivienda,2024-10-14,5126932,548,30000000,15.62,12,0,0,45
CLI-009231,Caazapá,Asunción Luque,Online,Consumo,2024-11-13,7999824,733,2000000,22.37,6,0,0,22
CLI-009232,Amambay,San Pedro del Ycuamandiyú,Aliado,Consumo,2024-07-15,3465702,725,5192594,16.7,4,0,0,7
CLI-009233,Guairá,Salto del Guairá,App,Tarjeta,2022-11-06,8421592,589,2742383,44.42,12,1,330,0
CLI-009234,Caaguazú,Ciudad del Este,Aliado,Tarjeta,2024-10-07,7909783,516,3461431,44.06,12,0,0,49
CLI-009235,Concepción,Coronel Oviedo,App,Consumo,2025-04-16,10656213,693,17001783,35.52,4,0,0,31
CLI-009236,Boquerón,Villarrica,Sucursal,Educativo,2024-02-20,3581169,850,7617516,15.81,12,0,0,51
CLI-009237,Ñeembucú,Caacupé,Aliado,Educativo,2024-06-22,7883948,646,6099428,19.6,12,0,0,31
CLI-009238,Central,Concepción,Aliado,Consumo,2023-10-30,5460947,575,14869804,27.36,6,0,0,35
CLI-009239,Caaguazú,Asunción San Lorenzo,Online,Vivienda,2024-11-23,4064001,546,33124698,9.59,12,0,0,37
CLI-009240,Cordillera,Asunción Luque,Sucursal,Educativo,2024-09-27,4312203,633,6046980,16.83,12,1,30,0
CLI-009241,Alto Paraná,Asunción Centro,Sucursal,Educativo,2025-09-07,5555423,636,17964908,19.94,6,0,0,25
CLI-009242,Concepción,Villarrica,Online,Consumo,2023-05-17,3282701,788,3437824,38.01,12,1,120,0
CLI-009243,San Pedro,Villa Hayes,Sucursal,PyME,2024-06-07,7218937,709,27700821,18.76,12,1,210,0
CLI-009244,Guairá,Caazapá,Aliado,Educativo,2024-01-13,6613155,679,5237115,17.19,6,0,0,35
CLI-009245,Presidente Hayes,Salto del Guairá,App,Consumo,2024-05-01,4017935,609,12830989,38.87,6,1,30,0
CLI-009246,Boquerón,Villarrica,Sucursal,Vivienda,2024-05-02,1800000,517,30000000,10.8,12,1,300,0
CLI-009247,Concepción,Pilar,App,Tarjeta,2022-11-14,3208372,703,2231510,47.45,12,0,0,7
CLI-009248,Misiones,Asunción San Lorenzo,Aliado,Consumo,2023-04-01,8324251,435,9736043,34.43,12,0,0,17
